Area;Area Id;Variable Name;Variable Id;Year;Value;Symbol;Md
BIH|Bosnia and Herzegovina;80;Rural population;4105;1992;2666;E;
BIH|Bosnia and Herzegovina;80;Rural population;4105;1997;2387;E;
BIH|Bosnia and Herzegovina;80;Rural population;4105;2002;2278;E;
BIH|Bosnia and Herzegovina;80;Rural population;4105;2007;2325;E;
BIH|Bosnia and Herzegovina;80;Rural population;4105;2012;2318;E;
BIH|Bosnia and Herzegovina;80;Rural population;4105;2015;2291;E;
BGR|Bulgaria;27;Rural population;4105;1962;4763;E;
BGR|Bulgaria;27;Rural population;4105;1967;4290;E;
BGR|Bulgaria;27;Rural population;4105;1972;3919;E;
BGR|Bulgaria;27;Rural population;4105;1977;3566;E;
BGR|Bulgaria;27;Rural population;4105;1982;3290;E;
BGR|Bulgaria;27;Rural population;4105;1987;3100;E;
BGR|Bulgaria;27;Rural population;4105;1992;2851;E;
BGR|Bulgaria;27;Rural population;4105;1997;2605;E;
BGR|Bulgaria;27;Rural population;4105;2002;2397;E;
BGR|Bulgaria;27;Rural population;4105;2007;2177;E;
BGR|Bulgaria;27;Rural population;4105;2012;1993;E;
BGR|Bulgaria;27;Rural population;4105;2015;1890;E;
HRV|Croatia;98;Rural population;4105;1992;2125;E;
HRV|Croatia;98;Rural population;4105;1997;1993;E;
HRV|Croatia;98;Rural population;4105;2002;1924;E;
HRV|Croatia;98;Rural population;4105;2007;1874;E;
HRV|Croatia;98;Rural population;4105;2012;1786;E;
HRV|Croatia;98;Rural population;4105;2015;1731;E;
CYP|Cyprus;50;Rural population;4105;1962;365,8;E;
CYP|Cyprus;50;Rural population;4105;1967;359,5;E;
CYP|Cyprus;50;Rural population;4105;1972;365,4;E;
CYP|Cyprus;50;Rural population;4105;1977;320,5;E;
CYP|Cyprus;50;Rural population;4105;1982;256,2;E;
CYP|Cyprus;50;Rural population;4105;1987;249,4;E;
CYP|Cyprus;50;Rural population;4105;1992;259,5;E;
CYP|Cyprus;50;Rural population;4105;1997;282,5;E;
CYP|Cyprus;50;Rural population;4105;2002;306,8;E;
CYP|Cyprus;50;Rural population;4105;2007;340,3;E;
CYP|Cyprus;50;Rural population;4105;2012;369,6;E;
CYP|Cyprus;50;Rural population;4105;2015;385,6;E;
CZE|Czechia;167;Rural population;4105;1997;2644;E;
CZE|Czechia;167;Rural population;4105;2002;2686;E;
CZE|Czechia;167;Rural population;4105;2007;2736;E;
CZE|Czechia;167;Rural population;4105;2012;2751;E;
CZE|Czechia;167;Rural population;4105;2015;2677;E;
DNK|Denmark;54;Rural population;4105;1962;1158;E;
DNK|Denmark;54;Rural population;4105;1967;1055;E;
DNK|Denmark;54;Rural population;4105;1972;961;E;
DNK|Denmark;54;Rural population;4105;1977;872;E;
DNK|Denmark;54;Rural population;4105;1982;819;E;
DNK|Denmark;54;Rural population;4105;1987;789;E;
DNK|Denmark;54;Rural population;4105;1992;781;E;
DNK|Denmark;54;Rural population;4105;1997;790;E;
DNK|Denmark;54;Rural population;4105;2002;792;E;
DNK|Denmark;54;Rural population;4105;2007;749;E;
DNK|Denmark;54;Rural population;4105;2012;723;E;
DNK|Denmark;54;Rural population;4105;2015;705;E;
EST|Estonia;63;Rural population;4105;1992;442;E;
EST|Estonia;63;Rural population;4105;1997;433,1;E;
EST|Estonia;63;Rural population;4105;2002;451,5;E;
EST|Estonia;63;Rural population;4105;2007;444,8;E;
EST|Estonia;63;Rural population;4105;2012;448,4;E;
EST|Estonia;63;Rural population;4105;2015;448,4;E;
FRO|Faroe Islands;64;Rural population;4105;1962;27,08;E;
FRO|Faroe Islands;64;Rural population;4105;1967;27,3;E;
FRO|Faroe Islands;64;Rural population;4105;1972;27,99;E;
FRO|Faroe Islands;64;Rural population;4105;1977;28,47;E;
FRO|Faroe Islands;64;Rural population;4105;1982;30,42;E;
FRO|Faroe Islands;64;Rural population;4105;1987;32,75;E;
FRO|Faroe Islands;64;Rural population;4105;1992;32,2;E;
FRO|Faroe Islands;64;Rural population;4105;1997;28,77;E;
FRO|Faroe Islands;64;Rural population;4105;2002;29,29;E;
FRO|Faroe Islands;64;Rural population;4105;2007;28,61;E;
FRO|Faroe Islands;64;Rural population;4105;2012;27,93;E;
FRO|Faroe Islands;64;Rural population;4105;2015;27,43;E;
FIN|Finland;67;Rural population;4105;1962;1926;E;
FIN|Finland;67;Rural population;4105;1967;1774;E;
FIN|Finland;67;Rural population;4105;1972;1609;E;
FIN|Finland;67;Rural population;4105;1977;1449;E;
FIN|Finland;67;Rural population;4105;1982;1285;E;
FIN|Finland;67;Rural population;4105;1987;1121;E;
FIN|Finland;67;Rural population;4105;1992;1001;E;
FIN|Finland;67;Rural population;4105;1997;953;E;
FIN|Finland;67;Rural population;4105;2002;911;E;
FIN|Finland;67;Rural population;4105;2007;888;E;
FIN|Finland;67;Rural population;4105;2012;892;E;
FIN|Finland;67;Rural population;4105;2015;904;E;
FRA|France;68;Rural population;4105;1962;17287;E;
FRA|France;68;Rural population;4105;1967;15318;E;
FRA|France;68;Rural population;4105;1972;14692;E;
FRA|France;68;Rural population;4105;1977;14556;E;
FRA|France;68;Rural population;4105;1982;14518;E;
FRA|France;68;Rural population;4105;1987;14669;E;
FRA|France;68;Rural population;4105;1992;14834;E;
FRA|France;68;Rural population;4105;1997;14693;E;
FRA|France;68;Rural population;4105;2002;14211;E;
FRA|France;68;Rural population;4105;2007;13677;E;
FRA|France;68;Rural population;4105;2012;13167;E;
FRA|France;68;Rural population;4105;2015;12721;E;
DEU|Germany;79;Rural population;4105;1962;20739;E;
DEU|Germany;79;Rural population;4105;1967;20947;E;
DEU|Germany;79;Rural population;4105;1972;21011;E;
DEU|Germany;79;Rural population;4105;1977;20714;E;
DEU|Germany;79;Rural population;4105;1982;20115;E;
DEU|Germany;79;Rural population;4105;1987;20607;E;
DEU|Germany;79;Rural population;4105;1992;20196;E;
DEU|Germany;79;Rural population;4105;1997;20904;E;
DEU|Germany;79;Rural population;4105;2002;20464;E;
DEU|Germany;79;Rural population;4105;2007;19262;E;
DEU|Germany;79;Rural population;4105;2012;18636;E;
DEU|Germany;79;Rural population;4105;2015;18519;E;
GRC|Greece;84;Rural population;4105;1962;3578;E;
GRC|Greece;84;Rural population;4105;1967;3297;E;
GRC|Greece;84;Rural population;4105;1972;3050;E;
GRC|Greece;84;Rural population;4105;1977;2958;E;
GRC|Greece;84;Rural population;4105;1982;2920;E;
GRC|Greece;84;Rural population;4105;1987;2885;E;
GRC|Greece;84;Rural population;4105;1992;2894;E;
GRC|Greece;84;Rural population;4105;1997;2959;E;
GRC|Greece;84;Rural population;4105;2002;2928;E;
GRC|Greece;84;Rural population;4105;2007;2809;E;
GRC|Greece;84;Rural population;4105;2012;2544;E;
GRC|Greece;84;Rural population;4105;2015;2276;E;
VAT|Holy See;94;Rural population;4105;1962;0;E;
VAT|Holy See;94;Rural population;4105;1967;0;E;
VAT|Holy See;94;Rural population;4105;1972;0;E;
VAT|Holy See;94;Rural population;4105;1977;0;E;
VAT|Holy See;94;Rural population;4105;1982;0;E;
VAT|Holy See;94;Rural population;4105;1987;0;E;
VAT|Holy See;94;Rural population;4105;1992;0;E;
VAT|Holy See;94;Rural population;4105;1997;0;E;
VAT|Holy See;94;Rural population;4105;2002;0;E;
VAT|Holy See;94;Rural population;4105;2007;0;E;
VAT|Holy See;94;Rural population;4105;2012;0;E;
VAT|Holy See;94;Rural population;4105;2015;0;E;
HUN|Hungary;97;Rural population;4105;1962;4352;E;
HUN|Hungary;97;Rural population;4105;1967;4212;E;
HUN|Hungary;97;Rural population;4105;1972;4066;E;
HUN|Hungary;97;Rural population;4105;1977;3934;E;
HUN|Hungary;97;Rural population;4105;1982;3800;E;
HUN|Hungary;97;Rural population;4105;1987;3621;E;
HUN|Hungary;97;Rural population;4105;1992;3567;E;
HUN|Hungary;97;Rural population;4105;1997;3613;E;
HUN|Hungary;97;Rural population;4105;2002;3550;E;
HUN|Hungary;97;Rural population;4105;2007;3286;E;
HUN|Hungary;97;Rural population;4105;2012;2991;E;
HUN|Hungary;97;Rural population;4105;2015;2795;E;
ISL|Iceland;99;Rural population;4105;1962;34,1;E;
ISL|Iceland;99;Rural population;4105;1967;32,4;E;
ISL|Iceland;99;Rural population;4105;1972;30,2;E;
ISL|Iceland;99;Rural population;4105;1977;28,1;E;
ISL|Iceland;99;Rural population;4105;1982;26,1;E;
ISL|Iceland;99;Rural population;4105;1987;24,6;E;
ISL|Iceland;99;Rural population;4105;1992;23,1;E;
ISL|Iceland;99;Rural population;4105;1997;21,9;E;
ISL|Iceland;99;Rural population;4105;2002;21;E;
ISL|Iceland;99;Rural population;4105;2007;20,9;E;
ISL|Iceland;99;Rural population;4105;2012;17,6;E;
ISL|Iceland;99;Rural population;4105;2015;12,4;E;
IRL|Ireland;104;Rural population;4105;1962;1494;E;
IRL|Ireland;104;Rural population;4105;1967;1434;E;
IRL|Ireland;104;Rural population;4105;1972;1429;E;
IRL|Ireland;104;Rural population;4105;1977;1504;E;
IRL|Ireland;104;Rural population;4105;1982;1558;E;
IRL|Ireland;104;Rural population;4105;1987;1566;E;
IRL|Ireland;104;Rural population;4105;1992;1550;E;
IRL|Ireland;104;Rural population;4105;1997;1563;E;
IRL|Ireland;104;Rural population;4105;2002;1620;E;
IRL|Ireland;104;Rural population;4105;2007;1771;E;
IRL|Ireland;104;Rural population;4105;2012;1813;E;
IRL|Ireland;104;Rural population;4105;2015;1699;E;
ITA|Italy;106;Rural population;4105;1962;20132;E;
ITA|Italy;106;Rural population;4105;1967;19642;E;
ITA|Italy;106;Rural population;4105;1972;19093;E;
ITA|Italy;106;Rural population;4105;1977;19038;E;
ITA|Italy;106;Rural population;4105;1982;18829;E;
ITA|Italy;106;Rural population;4105;1987;19031;E;
ITA|Italy;106;Rural population;4105;1992;19091;E;
ITA|Italy;106;Rural population;4105;1997;18907;E;
ITA|Italy;106;Rural population;4105;2002;18910;E;
ITA|Italy;106;Rural population;4105;2007;18704;E;
ITA|Italy;106;Rural population;4105;2012;17995;E;
ITA|Italy;106;Rural population;4105;2015;17632;E;
LVA|Latvia;119;Rural population;4105;1992;813;E;
LVA|Latvia;119;Rural population;4105;1997;765;E;
LVA|Latvia;119;Rural population;4105;2002;745;E;
LVA|Latvia;119;Rural population;4105;2007;699;E;
LVA|Latvia;119;Rural population;4105;2012;645;E;
LVA|Latvia;119;Rural population;4105;2015;601;E;
LIE|Liechtenstein;125;Rural population;4105;1962;13,82;E;
LIE|Liechtenstein;125;Rural population;4105;1967;15,94;E;
LIE|Liechtenstein;125;Rural population;4105;1972;18,08;E;
LIE|Liechtenstein;125;Rural population;4105;1977;19,97;E;
LIE|Liechtenstein;125;Rural population;4105;1982;21,73;E;
LIE|Liechtenstein;125;Rural population;4105;1987;22,98;E;
LIE|Liechtenstein;125;Rural population;4105;1992;24,56;E;
LIE|Liechtenstein;125;Rural population;4105;1997;26,76;E;
LIE|Liechtenstein;125;Rural population;4105;2002;28,95;E;
LIE|Liechtenstein;125;Rural population;4105;2007;30,26;E;
LIE|Liechtenstein;125;Rural population;4105;2012;31,52;E;
LIE|Liechtenstein;125;Rural population;4105;2015;32,18;E;
LTU|Lithuania;126;Rural population;4105;1992;1202;E;
LTU|Lithuania;126;Rural population;4105;1997;1167;E;
LTU|Lithuania;126;Rural population;4105;2002;1147;E;
LTU|Lithuania;126;Rural population;4105;2007;1134;E;
LTU|Lithuania;126;Rural population;4105;2012;999;E;
LTU|Lithuania;126;Rural population;4105;2015;883;E;
LUX|Luxembourg;256;Rural population;4105;1962;164,2;E;
LUX|Luxembourg;256;Rural population;4105;1967;158,3;E;
LUX|Luxembourg;256;Rural population;4105;1972;147,9;E;
LUX|Luxembourg;256;Rural population;4105;1977;129,7;E;
LUX|Luxembourg;256;Rural population;4105;1982;123,5;E;
LUX|Luxembourg;256;Rural population;4105;1987;119,3;E;
LUX|Luxembourg;256;Rural population;4105;1992;106,1;E;
LUX|Luxembourg;256;Rural population;4105;1997;84,9;E;
LUX|Luxembourg;256;Rural population;4105;2002;65,4;E;
LUX|Luxembourg;256;Rural population;4105;2007;58,4;E;
LUX|Luxembourg;256;Rural population;4105;2012;65,1;E;
LUX|Luxembourg;256;Rural population;4105;2015;77,3;E;
MLT|Malta;134;Rural population;4105;1962;29,8;E;
MLT|Malta;134;Rural population;4105;1967;30,7;E;
MLT|Malta;134;Rural population;4105;1972;31,4;E;
MLT|Malta;134;Rural population;4105;1977;28,6;E;
MLT|Malta;134;Rural population;4105;1982;21,6;E;
MLT|Malta;134;Rural population;4105;1987;18,6;E;
MLT|Malta;134;Rural population;4105;1992;14,7;E;
MLT|Malta;134;Rural population;4105;1997;11,6;E;
MLT|Malta;134;Rural population;4105;2002;9,8;E;
MLT|Malta;134;Rural population;4105;2007;9,2;E;
MLT|Malta;134;Rural population;4105;2012;9,3;E;
MLT|Malta;134;Rural population;4105;2015;7,3;E;
MCO|Monaco;140;Rural population;4105;1962;0;E;
MCO|Monaco;140;Rural population;4105;1967;0;E;
MCO|Monaco;140;Rural population;4105;1972;0;E;
MCO|Monaco;140;Rural population;4105;1977;0;E;
MCO|Monaco;140;Rural population;4105;1982;0;E;
MCO|Monaco;140;Rural population;4105;1987;0;E;
MCO|Monaco;140;Rural population;4105;1992;0;E;
MCO|Monaco;140;Rural population;4105;1997;0;E;
MCO|Monaco;140;Rural population;4105;2002;0;E;
MCO|Monaco;140;Rural population;4105;2007;0,04;E;
MCO|Monaco;140;Rural population;4105;2012;-0,18;E;
MCO|Monaco;140;Rural population;4105;2015;-0,59;E;
MNE|Montenegro;273;Rural population;4105;2007;232,1;E;
MNE|Montenegro;273;Rural population;4105;2012;229,8;E;
MNE|Montenegro;273;Rural population;4105;2015;227,8;E;
NLD|Netherlands;150;Rural population;4105;1962;4671;E;
NLD|Netherlands;150;Rural population;4105;1967;4872;E;
NLD|Netherlands;150;Rural population;4105;1972;5006;E;
NLD|Netherlands;150;Rural population;4105;1977;5012;E;
NLD|Netherlands;150;Rural population;4105;1982;4928;E;
NLD|Netherlands;150;Rural population;4105;1987;4769;E;
NLD|Netherlands;150;Rural population;4105;1992;4524;E;
NLD|Netherlands;150;Rural population;4105;1997;4019;E;
NLD|Netherlands;150;Rural population;4105;2002;3384;E;
NLD|Netherlands;150;Rural population;4105;2007;2562;E;
NLD|Netherlands;150;Rural population;4105;2012;1945;E;
NLD|Netherlands;150;Rural population;4105;2015;1682;E;
MKD|North Macedonia;154;Rural population;4105;1992;806;E;
MKD|North Macedonia;154;Rural population;4105;1997;790;E;
MKD|North Macedonia;154;Rural population;4105;2002;823;E;
MKD|North Macedonia;154;Rural population;4105;2007;851;E;
MKD|North Macedonia;154;Rural population;4105;2012;870;E;
MKD|North Macedonia;154;Rural population;4105;2015;874;E;
NOR|Norway;162;Rural population;4105;1962;1723;E;
NOR|Norway;162;Rural population;4105;1967;1485;E;
NOR|Norway;162;Rural population;4105;1972;1309;E;
NOR|Norway;162;Rural population;4105;1977;1247;E;
NOR|Norway;162;Rural population;4105;1982;1195;E;
NOR|Norway;162;Rural population;4105;1987;1188;E;
NOR|Norway;162;Rural population;4105;1992;1172;E;
NOR|Norway;162;Rural population;4105;1997;1134;E;
NOR|Norway;162;Rural population;4105;2002;1044;E;
NOR|Norway;162;Rural population;4105;2007;1024;E;
NOR|Norway;162;Rural population;4105;2012;1040;E;
NOR|Norway;162;Rural population;4105;2015;1072;E;
POL|Poland;173;Rural population;4105;1962;15649;E;
POL|Poland;173;Rural population;4105;1967;15831;E;
POL|Poland;173;Rural population;4105;1972;15652;E;
POL|Poland;173;Rural population;4105;1977;15183;E;
POL|Poland;173;Rural population;4105;1982;15136;E;
POL|Poland;173;Rural population;4105;1987;14978;E;
POL|Poland;173;Rural population;4105;1992;14870;E;
POL|Poland;173;Rural population;4105;1997;14898;E;
POL|Poland;173;Rural population;4105;2002;14803;E;
POL|Poland;173;Rural population;4105;2007;15117;E;
POL|Poland;173;Rural population;4105;2012;15420;E;
POL|Poland;173;Rural population;4105;2015;15473;E;
PRT|Portugal;174;Rural population;4105;1962;5732;E;
PRT|Portugal;174;Rural population;4105;1967;5472;E;
PRT|Portugal;174;Rural population;4105;1972;5320;E;
PRT|Portugal;174;Rural population;4105;1977;5514;E;
PRT|Portugal;174;Rural population;4105;1982;5550;E;
PRT|Portugal;174;Rural population;4105;1987;5315;E;
PRT|Portugal;174;Rural population;4105;1992;5052;E;
PRT|Portugal;174;Rural population;4105;1997;4822;E;
PRT|Portugal;174;Rural population;4105;2002;4575;E;
PRT|Portugal;174;Rural population;4105;2007;4350;E;
PRT|Portugal;174;Rural population;4105;2012;3966;E;
PRT|Portugal;174;Rural population;4105;2015;3616;E;
MDA|Republic of Moldova;146;Rural population;4105;1992;2335;E;
MDA|Republic of Moldova;146;Rural population;4105;1997;2317;E;
MDA|Republic of Moldova;146;Rural population;4105;2002;2367;E;
MDA|Republic of Moldova;146;Rural population;4105;2007;2471;E;
MDA|Republic of Moldova;146;Rural population;4105;2012;2499;E;
MDA|Republic of Moldova;146;Rural population;4105;2015;2523;E;
ROU|Romania;183;Rural population;4105;1962;12275;E;
ROU|Romania;183;Rural population;4105;1967;12239;E;
ROU|Romania;183;Rural population;4105;1972;12410;E;
ROU|Romania;183;Rural population;4105;1977;12468;E;
ROU|Romania;183;Rural population;4105;1982;12096;E;
ROU|Romania;183;Rural population;4105;1987;11496;E;
ROU|Romania;183;Rural population;4105;1992;10741;E;
ROU|Romania;183;Rural population;4105;1997;10487;E;
ROU|Romania;183;Rural population;4105;2002;10109;E;
ROU|Romania;183;Rural population;4105;2007;9216;E;
ROU|Romania;183;Rural population;4105;2012;8178;E;
ROU|Romania;183;Rural population;4105;2015;7737;E;
RUS|Russian Federation;185;Rural population;4105;1992;39127;E;
RUS|Russian Federation;185;Rural population;4105;1997;39137;E;
RUS|Russian Federation;185;Rural population;4105;2002;38469;E;
RUS|Russian Federation;185;Rural population;4105;2007;37520;E;
RUS|Russian Federation;185;Rural population;4105;2012;37648;E;
RUS|Russian Federation;185;Rural population;4105;2015;38293;E;
SMR|San Marino;192;Rural population;4105;1962;7,92;E;
SMR|San Marino;192;Rural population;4105;1967;7,92;E;
SMR|San Marino;192;Rural population;4105;1972;6,85;E;
SMR|San Marino;192;Rural population;4105;1977;4,94;E;
SMR|San Marino;192;Rural population;4105;1982;3,38;E;
SMR|San Marino;192;Rural population;4105;1987;2,14;E;
SMR|San Marino;192;Rural population;4105;1992;2,36;E;
SMR|San Marino;192;Rural population;4105;1997;2,36;E;
SMR|San Marino;192;Rural population;4105;2002;1,78;E;
SMR|San Marino;192;Rural population;4105;2007;1,3;E;
SMR|San Marino;192;Rural population;4105;2012;1,76;E;
SMR|San Marino;192;Rural population;4105;2015;1,83;E;
SRB|Serbia;272;Rural population;4105;2007;3721;E;
SRB|Serbia;272;Rural population;4105;2012;3700;E;
SRB|Serbia;272;Rural population;4105;2015;3616;E;
SVK|Slovakia;199;Rural population;4105;1997;2343;E;
SVK|Slovakia;199;Rural population;4105;2002;2367;E;
SVK|Slovakia;199;Rural population;4105;2007;2405;E;
SVK|Slovakia;199;Rural population;4105;2012;2466;E;
SVK|Slovakia;199;Rural population;4105;2015;2501;E;
